Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1
110,10,21.7,46.6566666666667,20.5,39.93,21.0,41.29,19.8566666666667,38.83333333333329,18.0,47.1,3.36333333333333,76.26,18.7,31.29,21.6333333333333,39.6266666666667,18.29,38.26,2.75,743.6,89.5,6.5,46.5,1.1,48.7913194228895
120,30,21.7,44.66666666666671,20.5,39.73,21.0,41.26,19.79,39.19333333333329,18.0,47.53,3.43333333333333,76.4,18.7,31.29,21.6333333333333,39.59,18.29,38.1266666666667,2.43333333333333,743.766666666667,91.0,6.0,48.66666666666669,1.03333333333333,33.441445545759045
140,30,21.7,43.533333333333296,20.5,39.4666666666667,21.0,41.2,19.93,39.6,18.0,47.6633333333333,3.6333333333333298,76.0,18.7,31.29,21.7,39.53,18.29,38.09,2.11666666666667,743.9333333333329,92.5,5.5,50.83333333333329,0.966666666666667,1.531447924207896
170,20,21.73,42.05666666666671,20.56666666666669,39.2666666666667,21.033333333333296,41.06,20.4266666666667,39.5266666666667,18.5,55.5666666666667,3.82666666666667,73.62999999999998,18.7,31.26,21.79,39.363333333333294,18.29,38.09,1.8,744.1,94.0,5.0,53.0,0.9,13.49275844404474
130,10,21.79,41.1966666666667,20.6,39.03,21.1,40.8,21.033333333333296,39.1333333333333,18.96,68.0333333333333,3.82666666666667,72.1566666666667,18.7,31.2,21.79,39.29,18.29,37.9666666666667,1.91666666666667,744.1333333333331,92.8333333333333,5.66666666666667,49.0,0.85,29.390702128876
110,20,21.82333333333329,40.5266666666667,20.6666666666667,39.1633333333333,21.1333333333333,40.2966666666667,21.4266666666667,38.26333333333329,18.945,61.65,2.4,77.85666666666668,18.6666666666667,31.1666666666667,21.89,39.26,18.29,37.7666666666667,2.03333333333333,744.1666666666669,91.6666666666667,6.3333333333333295,45.0,0.8,24.302783678285778
130,20,21.89,40.1333333333333,20.73,38.83333333333329,21.1333333333333,39.89,21.4266666666667,37.3966666666667,19.16333333333329,60.4933333333333,2.066666666666669,80.73,18.6,31.033333333333296,21.963333333333296,39.1266666666667,18.2,37.56,2.15,744.2,90.5,7.0,41.0,0.75,44.28062298102304
130,20,21.9266666666667,39.5633333333333,20.79,38.5,21.0,39.6633333333333,21.34,37.19,19.3566666666667,59.3,1.73,81.6666666666667,18.6,31.0,21.89,39.06,18.2,37.433333333333294,2.2666666666666706,744.233333333333,89.3333333333333,7.666666666666669,37.0,0.7,9.121568547561765
130,20,22.0,39.09666666666671,20.82333333333329,38.1333333333333,21.0,39.53,21.29,37.363333333333294,19.5,57.6966666666667,1.66333333333333,82.06,18.6,30.9266666666667,21.963333333333296,38.933333333333294,18.2,37.26,2.38333333333333,744.266666666667,88.1666666666667,8.33333333333333,33.0,0.65,34.306438360363245
130,20,22.0,38.6333333333333,20.89,37.86,21.0,39.345,21.29,37.29,19.4266666666667,56.63,1.6,82.2266666666667,18.6,30.89,22.0,38.76,18.2,37.2,2.5,744.2999999999998,87.0,9.0,29.0,0.6,15.180926665198056
140,30,22.075,38.32,20.89,37.5266666666667,20.963333333333296,39.1633333333333,21.29,37.29,19.26,55.5933333333333,1.66666666666667,82.29999999999998,18.6,30.89,22.0,38.6266666666667,18.2,37.09,2.5,744.2999999999998,86.6666666666667,9.0,30.8333333333333,0.533333333333333,24.100712372455742
100,20,22.1,38.0666666666667,20.89,37.3266666666667,20.963333333333296,39.03,21.23,37.1566666666667,19.2,54.793333333333294,1.79,82.29999999999998,18.6,30.82333333333329,22.1,38.56,18.1333333333333,37.03,2.5,744.2999999999998,86.3333333333333,9.0,32.66666666666669,0.466666666666667,27.92231338098645
90,10,22.1,37.83333333333329,20.89,37.1333333333333,21.0,38.9,21.26,37.06,19.06666666666669,53.9233333333333,1.9,82.3666666666667,18.6,30.89,22.1,38.56,18.2,36.9666666666667,2.5,744.2999999999998,86.0,9.0,34.5,0.4,34.975819860119366
80,0,22.1,37.6266666666667,20.89,37.0,20.9266666666667,38.7666666666667,21.2,36.933333333333294,19.0,53.2566666666667,1.9666666666666697,82.29999999999998,18.6,30.9266666666667,22.0,38.7666666666667,18.1333333333333,36.9,2.5,744.2999999999998,85.6666666666667,9.0,36.33333333333329,0.333333333333333,4.474711243528873
80,10,22.1,37.5,20.89,37.03,20.963333333333296,38.6633333333333,21.1666666666667,36.4,18.963333333333296,52.5633333333333,1.1,81.83,18.6,30.9266666666667,22.0,39.0266666666667,18.15,36.9,2.5,744.2999999999998,85.3333333333333,9.0,38.16666666666669,0.266666666666667,42.96210580505432
70,0,22.1,37.433333333333294,20.89,37.09,20.89,38.59,21.033333333333296,35.9266666666667,18.89,52.03,0.833333333333333,81.56333333333329,18.56666666666669,30.79,21.89,39.2,18.1666666666667,36.79,2.5,744.2999999999998,85.0,9.0,40.0,0.2,28.24612411204725
80,0,22.1,37.26,20.79,37.0,20.89,38.59,20.89,35.6333333333333,18.79,51.2666666666667,0.6999999999999998,81.4,18.56666666666669,30.73,21.82333333333329,39.1266666666667,18.1,36.73,2.5,744.4,85.6666666666667,8.5,37.83333333333329,0.316666666666667,22.59481854271144
60,0,22.033333333333296,37.0666666666667,20.76,37.0,20.89,38.59,20.82333333333329,35.36,18.79,50.8,0.6999999999999998,81.3333333333333,18.5,30.7,21.79,39.09,18.1,36.59,2.5,744.5,86.3333333333333,8.0,35.66666666666669,0.4333333333333329,14.679807517677544
60,10,22.0,36.9666666666667,20.7,36.933333333333294,20.89,38.5266666666667,20.7,35.1633333333333,18.76,50.4,0.6999999999999998,81.29999999999998,18.5,30.7,21.79,39.2,18.1,36.53,2.5,744.6,87.0,7.5,33.5,0.55,27.65249746153131
70,0,22.0,36.9666666666667,20.6666666666667,36.7966666666667,20.82333333333329,38.4,20.6333333333333,35.09,18.7,50.0666666666667,0.766666666666667,81.29999999999998,18.5,30.73,21.73,39.26,18.1,36.6966666666667,2.5,744.7,87.6666666666667,7.0,31.3333333333333,0.666666666666667,33.192925818730146
40,0,21.963333333333296,37.0,20.533333333333296,36.59,20.79,38.5,20.6,35.53,18.7,49.933333333333294,0.8,81.4,18.5,30.996666666666705,21.7,39.4,18.1,37.4233333333333,2.5,744.7999999999998,88.3333333333333,6.5,29.166666666666696,0.7833333333333331,49.46577390655875
50,0,21.89,37.0,20.463333333333296,36.6633333333333,20.79,38.5,20.533333333333296,35.6633333333333,18.7,50.0,0.8,81.4,18.5,31.34,21.7,39.66,18.1333333333333,37.933333333333294,2.5,744.9,89.0,6.0,27.0,0.9,5.452345637604593
50,0,21.8566666666667,37.09,20.39,36.6633333333333,20.79,38.4666666666667,20.5,35.8266666666667,18.6,50.0,0.8,81.4333333333333,18.56666666666669,31.5,21.6666666666667,40.03,18.2,38.06,2.333333333333329,744.866666666667,89.8333333333333,5.66666666666667,29.166666666666696,0.85,47.84555599326268
50,0,21.79,37.09,20.3566666666667,36.7,20.79,38.4,20.4266666666667,35.8266666666667,18.6,50.06,0.733333333333333,81.56,18.5,31.56666666666669,21.6,40.1633333333333,18.1,38.3266666666667,2.16666666666667,744.8333333333329,90.6666666666667,5.3333333333333295,31.3333333333333,0.8,43.28914328943937
50,0,21.79,37.2,20.29,36.76,20.76,38.4,20.3566666666667,35.8266666666667,18.55,50.0,0.6999999999999998,81.59,18.533333333333296,31.73,21.5,40.5,18.1666666666667,38.4666666666667,2.0,744.7999999999998,91.5,5.0,33.5,0.75,19.89005960058421
30,0,21.79,37.2,20.1666666666667,36.79,20.76,38.4,20.29,35.9,18.5,50.0,0.6333333333333329,81.53,18.533333333333296,31.79,21.5,40.9,18.1333333333333,38.59,1.8333333333333297,744.766666666667,92.3333333333333,4.66666666666667,35.66666666666669,0.7,26.05867892270908
60,0,21.7,37.3266666666667,20.1,36.863333333333294,20.7,38.4666666666667,20.29,36.0,18.5,50.0,0.5999999999999999,81.5,18.5,31.82333333333329,21.39,41.4266666666667,18.2,38.59,1.66666666666667,744.733333333333,93.1666666666667,4.3333333333333295,37.83333333333329,0.65,42.84605181310326
50,0,21.7,37.4666666666667,20.0,36.8266666666667,20.76,38.4,20.2,36.0,18.5,50.0,0.625,81.52249999999998,18.5,31.89,21.39,41.9,18.2,38.6566666666667,1.5,744.7,94.0,4.0,40.0,0.6,0.0341063714586198
50,0,21.6,37.5,20.0,36.9,20.7,38.5,20.2,36.06,18.5,50.0,0.6999999999999998,81.53,18.533333333333296,31.9266666666667,21.3566666666667,42.3266666666667,18.2,38.863333333333294,1.63333333333333,744.6333333333331,93.1666666666667,4.16666666666667,40.0,0.616666666666667,8.876432967372239
50,0,21.533333333333296,37.56,19.89,36.933333333333294,20.73,38.5,20.1666666666667,36.09,18.463333333333296,49.863333333333294,0.733333333333333,81.5,18.533333333333296,32.0,21.29,42.6,18.2,39.0666666666667,1.76666666666667,744.5666666666668,92.3333333333333,4.3333333333333295,40.0,0.633333333333333,8.503301418386398
40,0,21.55,37.59,19.82333333333329,36.933333333333294,20.79,38.5,20.1,36.09,18.39,49.79,0.866666666666667,81.5,18.56666666666669,32.09,21.29,43.3666666666667,18.2,39.26,1.9,744.5,91.5,4.5,40.0,0.65,28.88755409512669
50,0,21.5,37.59,19.76,37.03,20.79,38.4666666666667,20.06666666666669,36.1633333333333,18.39,49.76,1.03333333333333,81.53,18.5,32.09,21.29,43.96,18.1333333333333,39.433333333333294,2.03333333333333,744.4333333333329,90.6666666666667,4.66666666666667,40.0,0.666666666666667,20.936275471467525
50,0,21.4266666666667,37.53,19.7,37.09,20.79,38.4,20.0,36.09,18.39,49.7,1.16666666666667,81.59,18.5,32.09,21.29,44.59,18.175,39.6725,2.16666666666667,744.366666666667,89.8333333333333,4.8333333333333295,40.0,0.683333333333333,31.67641471372917
40,0,21.39,37.5,19.6666666666667,37.1633333333333,20.79,38.5,20.0,36.2,18.3566666666667,49.73,1.13333333333333,81.56,18.5,32.1633333333333,21.29,44.723333333333294,18.1666666666667,39.863333333333294,2.3,744.2999999999998,89.0,5.0,40.0,0.7,31.88765592640265
50,0,21.39,37.5,19.6,37.09,20.79,38.5,20.0,36.2,18.29,49.79,1.26,81.56,18.5,32.2,21.2,44.933333333333294,18.2,39.963333333333296,2.4,744.233333333333,89.1666666666667,5.16666666666667,37.16666666666669,0.8166666666666669,43.66715642390773
50,0,21.29,37.5,19.5,37.245,20.79,38.5,19.89,36.2,18.29,49.76,1.42666666666667,81.59,18.5,32.2,21.2,45.1333333333333,18.2,40.1633333333333,2.5,744.1666666666669,89.3333333333333,5.3333333333333295,34.3333333333333,0.933333333333333,36.113331839442246
50,0,21.29,37.5,19.463333333333296,37.29,20.79,38.56,19.89,36.26,18.29,49.7,1.56666666666667,81.59,18.5,32.29,21.2,45.3266666666667,18.2,40.3266666666667,2.6,744.1,89.5,5.5,31.5,1.05,45.981551602017134
50,0,21.26,37.4666666666667,19.39,37.363333333333294,20.79,38.59,19.79,36.2,18.29,49.6633333333333,1.73,81.56,18.5,32.29,21.2,45.4,18.2,40.4666666666667,2.7,744.033333333333,89.6666666666667,5.66666666666667,28.666666666666696,1.16666666666667,47.112854919396334
40,0,21.2,37.4,19.3566666666667,37.5,20.8566666666667,38.6633333333333,19.79,36.2,18.29,49.59,1.8633333333333293,81.5,18.5,32.29,21.1333333333333,45.4,18.2,40.53,2.8,743.966666666667,89.8333333333333,5.8333333333333295,25.8333333333333,1.28333333333333,32.307717541698366
40,0,21.1666666666667,37.4,19.29,37.56,20.89,38.6633333333333,19.79,36.23,18.26,49.5,2.12666666666667,81.6566666666667,18.5,32.29,21.1,45.5,18.2,40.59,2.9,743.9,90.0,6.0,23.0,1.4,13.254269340541212
30,0,21.1,37.4,19.26,37.6633333333333,20.89,38.59,19.73,36.29,18.2,49.433333333333294,2.2,81.53,18.5,32.4,21.1,45.56,18.2,40.7,2.716666666666669,743.8166666666668,91.0,5.8333333333333295,30.0,1.36666666666667,48.24380952632056
30,0,21.1,37.4,19.2,37.6633333333333,20.89,38.7,19.7,36.29,18.2,49.363333333333294,2.2,81.59,18.5,32.5,21.1,45.56,18.2,40.76,2.53333333333333,743.733333333333,92.0,5.66666666666667,37.0,1.33333333333333,40.367399516981095
20,0,21.1,37.4,19.2,37.7,20.89,38.7,19.7,36.29,18.2,49.29,2.12666666666667,81.59,18.5,32.5,21.1,45.5,18.2,40.9,2.35,743.65,93.0,5.5,44.0,1.3,32.02310878550634
40,0,21.0,37.4,19.1333333333333,37.7,20.89,38.73,19.7,36.3266666666667,18.2,49.245,2.0,81.5,18.5,32.5,21.06666666666669,45.4,18.2,40.9666666666667,2.16666666666667,743.5666666666668,94.0,5.3333333333333295,51.0,1.26666666666667,3.4427690319716926
50,0,21.0,37.4,19.1,37.79,20.82333333333329,38.73,19.7,36.4,18.1666666666667,49.2,2.0,81.56,18.5,32.5,21.0,45.3266666666667,18.2,41.0,1.98333333333333,743.483333333333,95.0,5.16666666666667,58.0,1.23333333333333,39.44785495987161
60,0,20.9266666666667,37.4,19.1,37.79,20.89,38.8266666666667,19.6,36.29,18.1,49.2,2.0,81.5,18.5,32.5,21.0,45.433333333333294,18.2,41.06,1.8,743.4,96.0,5.0,65.0,1.2,17.212356731761247
50,0,20.9266666666667,37.4,19.06666666666669,37.9,20.89,38.8175,19.6,36.29,18.1333333333333,49.1633333333333,2.09,81.56,18.5,32.5,21.0,45.5,18.23,41.1266666666667,1.95,743.2999999999998,96.0,5.16666666666667,58.5,1.35,32.59602332254872
40,0,20.89,37.4,19.0,37.9,20.89,38.79,19.6,36.363333333333294,18.2,49.09,2.16333333333333,81.5,18.5,32.59,20.963333333333296,45.5,18.23,41.2,2.1,743.2,96.0,5.3333333333333295,52.0,1.5,13.064919132739304
60,0,20.82333333333329,37.3266666666667,19.0,38.0,20.963333333333296,38.79,19.6,36.4,18.1,49.09,2.23,81.4633333333333,18.5,32.59,20.89,45.5,18.23,41.23,2.25,743.1,96.0,5.5,45.5,1.65,44.22916981857271
40,0,20.79,37.4,18.9266666666667,38.06,20.89,38.79,19.533333333333296,36.4,18.1,49.09,2.36333333333333,81.53,18.463333333333296,32.56,20.89,45.4,18.29,41.363333333333294,2.4,743.0,96.0,5.66666666666667,39.0,1.8,29.28292629076168
50,0,20.79,37.4,18.89,38.09,20.89,38.9,19.5,36.433333333333294,18.1,49.23,2.43333333333333,81.53,18.39,32.56,20.89,45.4,18.29,41.433333333333294,2.55,742.9,96.0,5.8333333333333295,32.5,1.95,49.86529559828341
40,0,20.79,37.4,18.89,38.1633333333333,20.89,38.9,19.5,36.5,18.1,49.363333333333294,2.56,81.4633333333333,18.463333333333296,32.6633333333333,20.89,45.36,18.245,41.45,2.7,742.7999999999998,96.0,6.0,26.0,2.1,5.181481607723981
50,0,20.7,37.433333333333294,18.8566666666667,38.2,20.9266666666667,38.9,19.5,36.5,18.1,49.4,2.82666666666667,81.53,18.39,32.59,20.89,45.5,18.29,41.5,2.9,742.733333333333,95.3333333333333,5.8333333333333295,28.3333333333333,2.2,41.875418031122535
50,0,20.7,37.5,18.79,38.2,21.0,38.9,19.5,36.56,18.1,49.3266666666667,2.966666666666669,81.59,18.39,32.7,20.82333333333329,45.69333333333329,18.29,41.5,3.1,742.6666666666669,94.6666666666667,5.66666666666667,30.666666666666696,2.3,48.829621076583855
50,0,20.7,37.5,18.79,38.29,20.9266666666667,38.9,19.463333333333296,36.56,18.0,49.2,3.03,81.62333333333329,18.39,32.7,20.82333333333329,45.8266666666667,18.29,41.56,3.3,742.6,94.0,5.5,33.0,2.4,13.011163682676852
40,0,20.7,37.56,18.79,38.4,21.0,38.9,19.39,36.56,18.0,49.2,3.16333333333333,81.68999999999998,18.39,32.79,20.79,45.79,18.29,41.6266666666667,3.5,742.533333333333,93.3333333333333,5.3333333333333295,35.3333333333333,2.5,41.85125690419226
50,0,20.6,37.5,18.79,38.4666666666667,21.0,38.9,19.39,36.59,18.033333333333296,49.1266666666667,3.2,81.68999999999998,18.39,32.79,20.79,45.79,18.29,41.7,3.7,742.466666666667,92.6666666666667,5.16666666666667,37.66666666666669,2.6,7.603004423435777
40,0,20.6,37.56,18.76,38.433333333333294,21.0,38.9,19.39,36.6633333333333,18.1,49.1266666666667,3.2,81.68999999999998,18.39,32.9,20.79,45.895,18.26,41.6633333333333,3.9,742.4,92.0,5.0,40.0,2.7,18.974504119250923
50,0,20.6,37.59,18.7,38.5,21.0,38.9,19.39,36.7,18.06666666666669,49.06,3.03,81.7266666666667,18.39,32.9,20.76,46.09,18.26,41.723333333333294,3.9833333333333294,742.45,90.5,5.16666666666667,40.0,2.55,33.75741734635085
40,0,20.6,37.59,18.7,38.59,21.0,38.9,19.39,36.76,18.0,49.0,3.2925,81.745,18.39,32.9,20.7,46.09,18.29,41.8266666666667,4.06666666666667,742.5,89.0,5.3333333333333295,40.0,2.4,4.728196456562728
60,0,20.56666666666669,37.59,18.7,38.6633333333333,21.0,38.9,19.3566666666667,36.79,18.0,48.9,3.56,81.7266666666667,18.39,33.0,20.7,46.23,18.29,41.9,4.15,742.5499999999998,87.5,5.5,40.0,2.25,17.580807232297957
40,0,20.5,37.6633333333333,18.6666666666667,38.6633333333333,21.0,38.9,19.29,36.79,18.0,48.8266666666667,3.626666666666672,81.7266666666667,18.39,33.0,20.7,46.29,18.29,42.0,4.23333333333333,742.6,86.0,5.66666666666667,40.0,2.1,9.107378649059685
20,0,20.5,37.7,18.6,38.6633333333333,21.0,39.0,19.29,36.9,18.0,48.79,3.7,81.79999999999998,18.39,33.0,20.7,46.29,18.29,42.0,4.31666666666667,742.65,84.5,5.8333333333333295,40.0,1.95,3.2280961517244577
30,0,20.4266666666667,37.7,18.6,38.7,21.0,39.0,19.29,36.9,18.0,48.79,3.7,81.79999999999998,18.39,33.0,20.7,46.29,18.29,42.03,4.4,742.7,83.0,6.0,40.0,1.8,23.153806722257286
20,0,20.39,37.7,18.6,38.7,21.0,38.933333333333294,19.29,36.9,18.0,48.79,3.566666666666669,81.8666666666667,18.39,33.0,20.7,46.29,18.29,42.09,4.25,742.766666666667,84.0,5.8333333333333295,38.16666666666669,1.8,17.875840002670884
40,0,20.39,37.76,18.6,38.73,20.9175,39.0,19.29,36.9,17.9633333333333,48.76,3.26,81.8666666666667,18.39,33.06,20.7,46.23,18.29,42.09,4.1,742.8333333333329,85.0,5.66666666666667,36.33333333333329,1.8,0.3075786982662975
40,0,20.3566666666667,37.79,18.533333333333296,38.79,20.89,39.06,19.23,36.8266666666667,17.9633333333333,48.7,3.2,81.79999999999998,18.39,33.09,20.7,46.2,18.29,42.1633333333333,3.95,742.9,86.0,5.5,34.5,1.8,38.70723417494447
50,0,20.29,37.79,18.5,38.79,20.89,39.2,19.2,36.79,17.89,48.59,3.26,81.76333333333329,18.39,33.03,20.7,46.1266666666667,18.29,42.2,3.8,742.966666666667,87.0,5.3333333333333295,32.66666666666669,1.8,14.00082466425374
50,0,20.29,37.8266666666667,18.5,38.79,20.89,39.2,19.2,36.79,17.89,48.59,3.2,81.68999999999998,18.3566666666667,33.06,20.6,46.06,18.29,42.2,3.65,743.033333333333,88.0,5.16666666666667,30.8333333333333,1.8,26.83346978155896
40,0,20.29,37.9,18.5,38.79,20.89,39.23,19.2,36.79,17.89,48.6633333333333,3.16333333333333,81.8333333333333,18.29,33.06,20.6,46.0,18.29,42.2,3.5,743.1,89.0,5.0,29.0,1.8,43.44096196582541
60,10,20.23,37.9,18.5,38.79,20.89,39.29,19.2,36.79,17.89,48.59,3.03,81.76,18.29,33.09,20.6,46.1266666666667,18.29,42.2675,3.41666666666667,743.1666666666669,89.6666666666667,4.8333333333333295,28.0,1.8333333333333297,40.08222658885642
50,20,20.2,38.0,18.5,38.863333333333294,20.89,39.2,19.2,36.8266666666667,17.89,48.59,2.9,81.79999999999998,18.29,33.09,20.6666666666667,46.1266666666667,18.29,42.23,3.333333333333329,743.233333333333,90.3333333333333,4.66666666666667,27.0,1.86666666666667,43.90071108937264
70,10,20.2,38.19333333333329,18.5,38.863333333333294,20.89,39.2,19.26,37.16,17.89,48.59,2.9,81.79999999999998,18.29,33.09,20.6,45.6333333333333,18.29,42.1633333333333,3.25,743.2999999999998,91.0,4.5,26.0,1.9,27.72363469703123
50,0,20.2,38.463333333333296,18.39,38.9,20.89,39.06,19.533333333333296,37.56,17.89,48.59,2.86333333333333,81.76333333333329,18.29,33.09,20.6,45.36,18.29,42.09,3.16666666666667,743.366666666667,91.6666666666667,4.3333333333333295,25.0,1.93333333333333,20.596466795541343
50,10,20.2,38.6633333333333,18.4266666666667,39.0,20.89,39.0,19.6666666666667,37.433333333333294,17.89,48.59,2.79,81.68999999999998,18.29,33.09,20.5,44.7966666666667,18.29,42.09,3.083333333333329,743.4333333333329,92.3333333333333,4.16666666666667,24.0,1.9666666666666697,15.132455539423972
50,0,20.2,38.79,18.5,39.26,20.8566666666667,38.863333333333294,19.7,37.4,17.89,48.5,2.9,81.68999999999998,18.29,33.09,20.5,44.33,18.29,42.03,3.0,743.5,93.0,4.0,23.0,2.0,30.355787184089422
50,0,20.2,38.863333333333294,18.463333333333296,39.4,20.79,38.79,19.7,37.4,17.89,48.5,2.9,81.665,18.29,33.09,20.463333333333296,43.7666666666667,18.29,42.0,3.11666666666667,743.6,93.0,4.16666666666667,24.0,2.1,43.5885728802532
100,30,20.2,38.9,18.463333333333296,39.4666666666667,20.79,38.79,19.6,37.3266666666667,17.8233333333333,47.9933333333333,2.966666666666669,81.59,18.29,33.1175,20.39,43.32,18.29,42.0,3.2333333333333294,743.7,93.0,4.3333333333333295,25.0,2.2,9.067108971066771
60,20,20.2,39.0266666666667,18.463333333333296,39.59,20.73,38.79,19.6666666666667,37.5266666666667,17.9633333333333,46.933333333333294,3.2,81.68999999999998,18.29,33.1266666666667,20.39,43.1266666666667,18.29,41.863333333333294,3.35,743.7999999999998,93.0,4.5,26.0,2.3,1.5264776186086235
70,20,20.2,39.23,18.39,39.723333333333294,20.7,38.6633333333333,20.06666666666669,37.73,18.1,46.0633333333333,3.26,81.76333333333329,18.29,33.1333333333333,20.39,42.93,18.29,41.79,3.466666666666669,743.9,93.0,4.66666666666667,27.0,2.4,11.465500760823488
60,30,20.2,39.29,18.39,39.933333333333294,20.7,38.59,20.4,37.79,18.1666666666667,45.59666666666671,3.26,81.6566666666667,18.23,32.9333333333333,20.32333333333329,42.6566666666667,18.29,41.6633333333333,3.583333333333329,744.0,93.0,4.8333333333333295,28.0,2.5,49.1203922429122
60,20,20.2,39.26,18.39,40.0,20.7,38.56,20.89333333333329,37.6633333333333,18.2,44.94,3.333333333333329,81.6566666666667,18.2,32.8266666666667,20.29,42.33333333333329,18.29,41.463333333333296,3.7,744.1,93.0,5.0,29.0,2.6,16.73837243579328
60,30,20.2,39.1266666666667,18.39,40.06,20.7,38.433333333333294,21.125,37.47,18.29,44.6,3.53,81.76333333333329,18.2,32.9,20.29,42.1266666666667,18.23,41.1633333333333,3.7,744.25,93.1666666666667,5.0,29.0,2.63333333333333,12.100686039775608
160,40,20.2,38.863333333333294,18.39,39.933333333333294,20.56666666666669,37.5666666666667,21.2,37.09666666666671,18.29,44.2666666666667,3.59,81.62333333333329,18.1666666666667,32.8633333333333,20.2,41.76,18.23,40.89,3.7,744.4,93.3333333333333,5.0,29.0,2.66666666666667,38.67890653200448
200,30,20.1333333333333,38.79,18.39,39.6333333333333,20.295,37.27,21.1,37.0,18.23,43.9666666666667,3.73,81.6566666666667,18.1,32.8633333333333,20.2,41.7,18.2,40.6333333333333,3.7,744.5499999999998,93.5,5.0,29.0,2.7,19.07081219833344
70,30,20.1,38.6633333333333,18.39,39.5,20.033333333333296,37.26,21.1,36.933333333333294,18.29,43.7666666666667,3.79,81.59,18.1333333333333,32.8633333333333,20.1666666666667,41.5,18.2,40.69333333333329,3.7,744.7,93.6666666666667,5.0,29.0,2.7333333333333294,37.096850690431886
130,30,20.1,38.53,18.39,39.363333333333294,19.9266666666667,37.5666666666667,21.0,36.73,18.26,43.6266666666667,3.82666666666667,81.59,18.1333333333333,32.8633333333333,20.1666666666667,41.5,18.29,41.933333333333294,3.7,744.85,93.8333333333333,5.0,29.0,2.7666666666666706,36.14812697051093
90,30,20.1,38.76,18.39,39.23,19.9266666666667,37.5666666666667,21.0,36.93,18.2,44.033333333333296,3.966666666666669,81.53,18.1,32.9,20.1666666666667,41.59,18.29,42.4,3.7,745.0,94.0,5.0,29.0,2.8,16.348497639410198
80,30,20.1,38.54,18.39,39.09,19.89,37.7,21.1,37.23,18.1,44.5,4.09,81.59,18.1,32.9666666666667,20.1,41.53,18.29,42.214,3.716666666666669,745.25,93.1666666666667,5.16666666666667,28.3333333333333,2.68333333333333,0.0459253322333097
80,30,20.06666666666669,38.4666666666667,18.39,39.09,19.9266666666667,37.7,21.1,37.26714285714289,18.1,44.8725,4.1925,81.4975,18.1,33.0,20.1,41.425,18.29,41.9966666666667,3.7333333333333294,745.5,92.3333333333333,5.3333333333333295,27.666666666666696,2.56666666666667,42.764733906369656
70,30,20.06666666666669,38.5,18.5,39.3266666666667,19.89,37.8266666666667,21.1,37.23,18.1,45.09,4.36666666666667,81.4333333333333,18.1,33.0,20.0777777777778,41.1566666666667,18.29,41.69333333333329,3.75,745.75,91.5,5.5,27.0,2.45,12.62015497777611
70,40,20.06666666666669,38.4666666666667,18.6966666666667,39.3266666666667,19.89,37.96,21.1666666666667,37.29,18.1,45.23,4.51125,81.59,18.2,32.8877777777778,20.05,40.8425,18.34714285714289,41.3828571428571,3.766666666666671,746.0,90.6666666666667,5.66666666666667,26.3333333333333,2.333333333333329,0.1758108963258564
70,30,20.025,38.6175,18.8925,39.245,19.8566666666667,38.06,21.218,37.156,18.1,45.26,4.63857142857143,81.51,18.2,32.8144444444444,20.0555555555556,40.6366666666667,18.39,41.112,3.7833333333333297,746.25,89.8333333333333,5.8333333333333295,25.666666666666696,2.216666666666669,18.85340044973418
50,30,20.05,38.745,19.06666666666669,39.2,19.81,38.134,21.29,37.09666666666671,18.06,45.316,4.594,81.67,18.2,32.72,20.033333333333296,40.4444444444444,18.39,40.952,3.8,746.5,89.0,6.0,25.0,2.1,18.58868722338229
50,20,20.06666666666669,39.19333333333329,19.1,39.09666666666671,19.79,38.2,21.3042857142857,36.8985714285714,18.0,45.29,4.51142857142857,81.7214285714286,18.2,32.6266666666667,20.0625,40.30875,18.39,40.76,4.05,746.6666666666669,88.3333333333333,5.8333333333333295,24.8333333333333,2.2333333333333294,0.9011910995468496
60,20,20.1,38.823333333333295,19.1,38.4266666666667,19.82333333333329,38.1266666666667,21.39,36.71,18.0,45.35875,4.623,81.83,18.2514285714286,32.5957142857143,20.0571428571429,40.1214285714286,18.39,40.9966666666667,4.3,746.8333333333329,87.6666666666667,5.66666666666667,24.666666666666696,2.36666666666667,45.326361199840896
80,20,20.0,38.1675,19.1,37.8966666666667,19.79,38.09,21.456,36.678,18.0,45.3175,4.88,81.95999999999998,18.29,32.5675,20.1,39.9685714285714,18.412,41.214,4.55,747.0,87.0,5.5,24.5,2.5,31.544514931738377
90,30,20.06666666666669,38.1633333333333,19.2,37.66,19.79,38.06,21.5,36.7,18.0,45.2385714285714,5.074,82.114,18.40375,32.475,20.1,39.7771428571429,18.43714285714289,41.4571428571429,4.8,747.1666666666669,86.3333333333333,5.3333333333333295,24.3333333333333,2.63333333333333,47.02219822211191
70,20,20.1,38.23,19.26,37.6633333333333,19.84,37.9666666666667,21.6714285714286,36.8428571428571,18.0,45.09,5.375,82.42375,18.5714285714286,32.4285714285714,20.1142857142857,39.7,18.463333333333296,41.59666666666671,5.05,747.3333333333329,85.6666666666667,5.16666666666667,24.166666666666696,2.7666666666666706,10.530685738194732
